userId,movieId,rating,timestamp,imdbId,title
118,2613,3,20/02/2000 1:12,tt0087799,Night of the Comet
125,46723,5,28/03/2010 0:29,tt0449467,Babel
202,1270,5,25/02/2003 4:02,tt0088763,Back to the Future
73,70,3.5,15/10/2009 8:42,tt0116367,From Dusk Till Dawn
480,40815,5,30/04/2010 23:40,tt0330373,Harry Potter and the Goblet of Fire
97,1219,2.5,11/04/2016 2:41,tt0054215,Psycho
287,1196,4,22/07/2016 4:16,tt0080684,The Empire Strikes Back
119,1617,4,07/12/1998 16:22,tt0119488,L.A. Confidential
626,3175,5,21/11/2000 1:13,tt0177789,Galaxy Quest
518,1093,3,16/12/1999 16:38,tt0101761,The Doors
373,994,5,03/10/1999 19:52,tt0115678,Big Night
491,2289,4,24/10/1999 20:20,tt0105151,The Player
201,589,4,10/03/2005 23:42,tt0103064,Terminator 2: Judgment Day
128,1688,5,07/04/2003 4:34,tt0118617,Anastasia
362,5377,4,14/08/2008 14:28,tt0276751,About a Boy
461,3259,1,23/08/2004 1:26,tt0104231,Far and Away
212,7293,4,10/08/2008 20:54,tt0343660,50 First Dates
23,1036,3,26/05/2006 18:42,tt0095016,Die Hard
292,158,4,17/02/2006 5:17,tt0112642,Casper
325,3911,2,24/12/2012 2:35,tt0218839,Best in Show
393,5917,1.5,17/07/2003 20:09,tt0083365,Zoot Suit
468,1077,2.5,28/01/2011 7:06,tt0070707,Sleeper
134,2947,4.5,19/02/2013 3:34,tt0058150,Goldfinger
641,52,4,23/12/1996 1:22,tt0113819,Mighty Aphrodite
496,485,3,12/06/1996 17:03,tt0107362,Last Action Hero
75,2502,4,22/03/2006 17:46,tt0151804,Office Space
582,2080,4,24/07/2005 1:49,tt0048280,Lady and the Tramp
380,3510,3,12/06/2001 17:03,tt0186151,Frequency
499,50,5,02/08/2000 20:20,tt0114814,The Usual Suspects
344,592,2,16/12/1996 8:37,tt0096895,Batman
466,1269,5,12/12/1999 6:24,tt0036613,Arsenic and Old Lace
197,1580,5,28/11/2000 16:36,tt0119654,Men in Black
553,4886,3.5,04/02/2015 0:59,tt0198781,"Monsters, Inc."
423,2664,4.5,23/11/2012 17:38,tt0049366,Invasion of the Body Snatchers
355,1676,4,23/10/2005 22:17,tt0120201,Starship Troopers
83,5673,1,22/08/2006 0:10,tt0272338,Punch-Drunk Love
407,1683,5,03/07/2000 18:15,tt0120520,The Wings of the Dove
645,5630,5,20/05/2003 8:55,tt0289765,Red Dragon
270,94864,2.5,23/07/2016 12:54,tt1446714,Prometheus
73,5094,0.5,15/10/2009 5:56,tt0246894,Rollerball
111,2134,3.5,10/10/2004 18:06,tt0090305,Weird Science
564,1831,1,21/11/2000 20:42,tt0120738,Lost in Space
598,2380,3,21/04/2002 0:07,tt0091777,Police Academy 3: Back in Training
165,296,3.5,22/03/2005 8:35,tt0110912,Pulp Fiction
452,279,4,10/12/2000 3:42,tt0113896,My Family
31,778,3.5,13/05/2010 3:12,tt0117951,Trainspotting
547,51540,4,14/10/2007 14:28,tt0443706,Zodiac
550,1422,3,15/11/1999 12:53,tt0119731,Murder at 1600
165,5955,5,22/03/2005 8:25,tt0168786,Antwone Fisher
652,135268,4,19/09/2015 21:01,tt0379060,Zenon: Z3
547,26349,3.5,29/01/2006 20:30,tt0073453,Night Moves
75,2174,3.5,22/03/2006 17:14,tt0094721,Beetlejuice
452,17,4,10/12/2000 3:37,tt0114388,Sense and Sensibility
56,148881,5,27/06/2016 6:01,tt4171032,World of Tomorrow
151,47,5,06/11/1996 16:12,tt0114369,Se7en
544,36527,4,01/07/2015 22:43,tt0377107,Proof
457,2409,2,16/08/2016 22:27,tt0079817,Rocky II
607,2926,0.5,08/06/2005 16:04,tt0095270,Hairspray
142,3250,3,06/08/2001 11:35,tt0106246,Alive
234,33794,4,18/06/2008 17:03,tt0372784,Batman Begins
468,1747,2.5,28/01/2011 6:43,tt0120885,Wag the Dog
348,337,5,12/06/2000 19:33,tt0108550,What's Eating Gilbert Grape
358,2000,4,04/05/2000 23:10,tt0093409,Lethal Weapon
73,7976,4,07/05/2010 7:26,tt0209077,Ken Park
564,1041,3,20/11/2000 9:11,tt0117589,Secrets & Lies
12,3869,2,04/09/2000 5:23,tt0102510,The Naked Gun 2½: The Smell of Fear
547,628,4,08/04/2001 2:00,tt0117381,Primal Fear
603,1367,3,08/07/1997 9:59,tt0115433,101 Dalmatians
556,318,5,06/09/1996 14:22,tt0111161,The Shawshank Redemption
200,59369,2.5,27/07/2015 18:00,tt0936501,Taken
564,799,4,20/11/2000 8:31,tt0116365,The Frighteners
150,1500,2,02/11/2005 4:32,tt0119229,Grosse Pointe Blank
2,235,3,21/06/1996 11:14,tt0109707,Ed Wood
364,106696,4.5,11/10/2015 2:24,tt2294629,Frozen
564,664,4,20/11/2000 9:10,tt0116269,Faithful
136,6794,3.5,21/07/2014 20:50,tt0106375,Beethoven's 2nd
646,2396,4,19/03/2000 6:37,tt0138097,Shakespeare in Love
197,316,3,28/11/2000 16:38,tt0111282,Stargate
63,2858,5,28/03/2004 13:59,tt0169547,American Beauty
176,89761,3.5,28/06/2012 19:33,tt1571222,A Dangerous Method
252,25,5,17/07/1997 1:01,tt0113627,Leaving Las Vegas
481,4370,3.5,15/07/2015 23:18,tt0212720,A.I. Artificial Intelligence
46,2541,5,19/04/2013 16:41,tt0139134,Cruel Intentions
452,1876,3,10/12/2000 3:51,tt0120647,Deep Impact
228,6365,1,05/12/2015 16:18,tt0234215,The Matrix Reloaded
150,1210,4.5,19/04/2005 10:43,tt0086190,Return of the Jedi
232,1569,4,07/04/2000 7:01,tt0119738,My Best Friend's Wedding
365,1035,4.5,27/01/2013 17:40,tt0059742,The Sound of Music
580,1270,3,15/08/2006 4:38,tt0088763,Back to the Future
580,2787,3,05/12/2006 4:27,tt0088889,Cat's Eye
311,464,2,10/06/1998 14:46,tt0107076,Hard Target
525,6,4,24/06/2002 14:43,tt0113277,Heat
70,100,4,22/01/1997 17:36,tt0115907,City Hall
311,1004,1.5,27/08/2003 20:16,tt0116421,The Glimmer Man
591,5299,4.5,02/04/2005 4:24,tt0259446,My Big Fat Greek Wedding
509,589,2,15/10/1999 20:12,tt0103064,Terminator 2: Judgment Day
168,356,4,24/11/1996 20:16,tt0109830,Forrest Gump
529,1282,3,02/06/2000 16:56,tt0032455,Fantasia
547,7566,4.5,29/05/2006 18:58,tt0088650,28 Up
474,316,4,07/12/2000 4:25,tt0111282,Stargate
518,2090,5,16/12/1999 18:34,tt0076618,The Rescuers
189,1625,5,04/09/2000 19:13,tt0119174,The Game
518,932,4,16/12/1999 16:49,tt0050105,An Affair to Remember
290,1371,4,15/01/2014 11:34,tt0079945,Star Trek: The Motion Picture
213,1393,1,07/05/2016 16:21,tt0116695,Jerry Maguire
434,1244,4,01/02/1998 23:43,tt0079522,Manhattan
268,1206,3,01/09/2011 16:31,tt0066921,A Clockwork Orange
214,32,3,02/01/2001 20:51,tt0114746,Twelve Monkeys
564,1676,1,21/11/2000 20:36,tt0120201,Starship Troopers
547,7713,2.5,13/05/2004 2:03,tt0034587,Cat People
309,3911,4.5,27/04/2005 2:02,tt0218839,Best in Show
574,6,5,24/01/2009 15:29,tt0113277,Heat
442,161,4.5,29/11/2008 14:30,tt0112740,Crimson Tide
519,134130,4.5,01/08/2016 8:56,tt3659388,The Martian
90,260,4,29/09/1997 6:59,tt0076759,Star Wars
200,27821,3.5,03/04/2016 16:26,tt0373926,The Interpreter
392,8784,4,08/11/2008 20:40,tt0333766,Garden State
339,111360,3,04/11/2015 19:10,tt2872732,Lucy
342,508,3,13/12/1999 22:55,tt0107818,Philadelphia
574,3052,3.5,24/01/2009 15:23,tt0120655,Dogma
595,1097,5,02/08/2000 15:27,tt0083866,E.T. the Extra-Terrestrial
564,3565,3,21/11/2000 20:05,tt0198021,Where the Heart Is
353,45722,3,05/09/2006 1:41,tt0383574,Pirates of the Caribbean: Dead Man's Chest
537,932,4,14/11/1997 15:36,tt0050105,An Affair to Remember
186,27660,4.5,19/01/2011 18:04,tt0328832,The Animatrix
547,3330,3.5,05/01/2008 22:50,tt0055471,Splendor in the Grass
388,2470,3,30/12/1999 2:40,tt0090555,Crocodile Dundee
13,531,4,10/03/2012 11:38,tt0108071,The Secret Garden
26,1196,3.5,05/02/2013 18:14,tt0080684,The Empire Strikes Back
160,3244,4,15/11/2000 3:28,tt0076095,The Goodbye Girl
205,48385,2.5,13/09/2015 13:50,tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
452,1526,1,10/12/2000 4:37,tt0119109,Fathers' Day
185,2011,4,19/10/2001 20:34,tt0096874,Back to the Future Part II
580,4105,4,07/08/2008 19:49,tt0083907,The Evil Dead
199,6826,1,28/06/2008 11:41,tt0063591,The Shakiest Gun in the West
316,54286,4.5,16/04/2016 16:05,tt0440963,The Bourne Ultimatum
241,355,2,07/11/1996 4:11,tt0109813,The Flintstones
128,1686,5,07/04/2003 2:43,tt0119994,Red Corner
379,1717,2,03/09/2013 3:42,tt0120082,Scream 2
124,8961,4,17/05/2006 10:35,tt0317705,The Incredibles
192,442,2,25/09/1996 6:47,tt0106697,Demolition Man
253,5103,4.5,12/07/2008 0:48,tt0108037,The Sandlot
207,69,5,17/11/2009 6:51,tt0113118,Friday
27,2712,4,04/10/1999 22:37,tt0120663,Eyes Wide Shut
452,249,3,10/12/2000 3:43,tt0110116,Immortal Beloved
242,832,3,25/04/2000 18:05,tt0117438,Ransom
580,1088,3,26/12/2006 19:26,tt0092890,Dirty Dancing
520,1278,3.5,10/03/2006 20:55,tt0072431,Young Frankenstein
270,57368,3.5,23/07/2016 20:41,tt1060277,Cloverfield
44,6,3,18/03/1997 17:46,tt0113277,Heat
260,1620,3.5,11/04/2008 3:46,tt0119468,Kiss the Girls
238,4246,2,30/03/2016 19:19,tt0243155,Bridget Jones's Diary
244,7502,5,22/11/2015 6:53,tt0185906,Band of Brothers
177,1610,5,03/10/1998 2:10,tt0099810,The Hunt for Red October
231,3948,3,16/12/2000 22:17,tt0212338,Meet the Parents
537,921,5,14/11/1997 15:19,tt0084370,My Favorite Year
30,1018,3,15/12/1999 22:09,tt0059793,That Darn Cat!
373,2492,3,03/10/1999 19:27,tt0138987,20 Dates
176,4447,3.5,28/06/2012 20:13,tt0250494,Legally Blonde
77,44191,4.5,08/11/2006 17:14,tt0434409,V for Vendetta
304,14,4,11/11/2012 17:57,tt0113987,Nixon
461,7153,5,28/07/2004 21:23,tt0167260,The Lord of the Rings: The Return of the King
72,2628,3,27/04/2016 19:16,tt0120915,Star Wars: Episode I - The Phantom Menace
157,93855,4,13/04/2013 22:28,tt1912398,God Bless America
243,1261,3.5,03/09/2004 15:30,tt0092991,Evil Dead II
386,3623,3,08/03/2003 8:42,tt0120755,Mission: Impossible II
387,3308,4,19/11/2000 21:59,tt0087265,The Flamingo Kid
427,48698,4,21/08/2009 22:38,tt0814075,Deliver Us from Evil
245,4995,4,17/01/2002 3:31,tt0268978,A Beautiful Mind
615,69481,4,04/03/2015 21:17,tt0887912,The Hurt Locker
460,1245,4.5,31/12/2003 2:08,tt0100150,Miller's Crossing
306,4148,3,14/03/2001 23:35,tt0212985,Hannibal
621,914,3.5,19/05/2005 4:14,tt0058385,My Fair Lady
113,24,5,09/10/1996 18:10,tt0114168,Powder
15,90870,0.5,14/06/2016 5:00,tt1674784,Trespass
75,2005,3.5,22/03/2006 17:21,tt0089218,The Goonies
425,7153,4,01/04/2005 19:31,tt0167260,The Lord of the Rings: The Return of the King
222,2080,3,13/06/2000 18:11,tt0048280,Lady and the Tramp
631,1673,3,13/06/1998 20:51,tt0118749,Boogie Nights
119,3471,5,21/03/2000 21:49,tt0075860,Close Encounters of the Third Kind
262,7123,2,11/06/2015 13:12,tt0102511,Naked Lunch
502,296,5,18/04/1997 0:15,tt0110912,Pulp Fiction
405,3671,4,13/10/2004 20:10,tt0071230,Blazing Saddles
268,1544,3,01/09/2011 17:05,tt0119567,The Lost World: Jurassic Park
624,94494,2.5,12/04/2014 11:43,tt1641385,96 Minutes
603,1025,5,08/07/1997 9:51,tt0057546,The Sword in the Stone
435,527,4,02/04/1998 9:10,tt0108052,Schindler's List
664,1393,4,03/03/2014 23:54,tt0116695,Jerry Maguire
487,648,5,23/05/1996 8:09,tt0117060,Mission: Impossible
577,236,4,07/04/2005 6:17,tt0113117,French Kiss
165,8534,2.5,18/04/2005 8:31,tt0338512,Deux frères
564,1569,5,20/11/2000 10:27,tt0119738,My Best Friend's Wedding
466,1042,3,12/12/1999 6:26,tt0117887,That Thing You Do!
620,98491,4.5,13/03/2016 17:30,tt2388725,Paperman
461,6874,4,27/07/2004 6:14,tt0266697,Kill Bill: Vol. 1
384,519,3,21/07/2006 17:23,tt0107978,RoboCop 3
103,2858,4,30/05/2005 19:45,tt0169547,American Beauty
509,4267,3,21/11/2002 1:49,tt0203755,One Night at McCool's
480,367,3.5,30/04/2010 23:01,tt0110475,The Mask
547,4027,5,08/01/2002 1:02,tt0190590,"O Brother, Where Art Thou?"
461,1097,3.5,08/08/2004 9:48,tt0083866,E.T. the Extra-Terrestrial
564,121,4,21/11/2000 18:47,tt0106473,The Boys of St. Vincent
316,3578,4,16/04/2016 16:09,tt0172495,Gladiator
468,3461,3.5,28/01/2011 8:23,tt0057261,Lord of the Flies
105,3130,3.5,26/05/2004 13:50,tt0099165,The Bonfire of the Vanities
152,30749,3.5,01/05/2012 19:33,tt0395169,Hotel Rwanda
524,55282,4.5,23/10/2009 9:43,tt0389722,30 Days of Night
15,2648,3,16/08/2001 5:03,tt0021884,Frankenstein
257,296,5,26/05/2012 5:01,tt0110912,Pulp Fiction
434,679,4,01/02/1998 23:28,tt0114307,The Run of the Country
23,47,4.5,26/05/2006 18:53,tt0114369,Se7en
461,3993,2.5,27/07/2004 6:17,tt0180073,Quills
161,48,3,17/07/1996 18:57,tt0114148,Pocahontas
417,6662,4.5,04/04/2005 4:02,tt0057413,The Pink Panther
398,3671,5,02/01/2001 3:43,tt0071230,Blazing Saddles
271,337,3,07/02/2005 14:02,tt0108550,What's Eating Gilbert Grape
620,914,4.5,15/02/2016 10:42,tt0058385,My Fair Lady
83,2371,3.5,22/08/2006 0:12,tt0089155,Fletch
118,3198,5,10/02/2000 3:45,tt0070511,Papillon
94,296,4,08/12/2010 3:42,tt0110912,Pulp Fiction
480,1485,4.5,30/04/2010 23:05,tt0119528,Liar Liar
247,185,3,18/03/2000 6:34,tt0113957,The Net
388,1805,4,30/12/1999 3:00,tt0120890,Wild Things
516,384,3,07/10/1996 11:45,tt0112443,Bad Company
624,1476,5,18/04/2002 11:06,tt0119951,Private Parts
311,1085,2,09/06/1998 15:04,tt0052027,The Old Man and the Sea
475,7458,2,07/11/2015 15:10,tt0332452,Troy
73,300,4,18/11/2010 14:06,tt0110932,Quiz Show
15,4030,2,16/08/2001 4:50,tt0219653,Dracula 2000
67,780,4,31/01/1997 11:56,tt0116629,Independence Day
213,1035,2,07/05/2016 16:23,tt0059742,The Sound of Music
382,69406,2,21/06/2013 15:17,tt1041829,The Proposal
195,3591,1,08/12/2000 15:30,tt0085970,Mr. Mom
475,75805,1,12/11/2015 11:55,tt1038919,The Bounty Hunter
343,41,2,03/12/1997 16:33,tt0114279,Richard III
433,5995,4,07/12/2014 5:26,tt0253474,The Pianist
520,6539,2.5,10/03/2006 22:01,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl
279,47,3,24/07/1996 18:04,tt0114369,Se7en
234,6780,4.5,19/06/2008 4:41,tt0103882,A Brief History of Time
56,1961,2,04/08/2016 22:47,tt0095953,Rain Man
665,3991,3,05/01/2002 2:37,tt0211181,102 Dalmatians
69,364,5,24/04/2013 19:21,tt0110357,The Lion King
257,6539,3.5,03/06/2012 8:13,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl
487,296,4,23/05/1996 7:23,tt0110912,Pulp Fiction
590,595,3,22/11/1996 15:43,tt0101414,Beauty and the Beast
82,21,3,28/06/1996 14:51,tt0113161,Get Shorty
564,551,5,21/11/2000 7:01,tt0107688,The Nightmare Before Christmas
15,51080,4.5,28/09/2008 5:01,tt0401997,Breach
56,60684,2,04/08/2016 22:49,tt0409459,Watchmen
270,70286,5,23/07/2016 20:34,tt1136608,District 9
242,1197,5,25/04/2000 18:25,tt0093779,The Princess Bride
328,8874,2,18/05/2006 23:54,tt0365748,Shaun of the Dead
538,153,3,11/05/1996 17:26,tt0112462,Batman Forever
105,1094,4,15/11/2004 15:54,tt0104036,The Crying Game
73,5585,1,15/10/2009 6:18,tt0101821,Ernest Scared Stupid
378,90376,4,26/09/2015 18:36,tt1242460,We Need to Talk About Kevin
592,3979,3,18/07/2001 1:58,tt0185431,Little Nicky
518,762,1,16/12/1999 17:23,tt0117765,Striptease
408,2059,2,26/07/1999 23:33,tt0120783,The Parent Trap
15,8784,2,14/12/2005 0:59,tt0333766,Garden State
95,2858,5,14/04/2002 20:18,tt0169547,American Beauty
311,420,0.5,27/08/2003 20:23,tt0109254,Beverly Hills Cop III
405,3028,3,20/08/2003 6:53,tt0061407,The Taming of the Shrew
212,8781,3,10/08/2008 23:18,tt0368008,The Manchurian Candidate
346,353,4,07/02/2003 20:13,tt0109506,The Crow
502,1437,4,17/04/1997 18:54,tt0106535,The Cement Garden
463,1409,3,16/04/2003 13:28,tt0117038,Michael
564,2146,4,21/11/2000 21:47,tt0090060,St. Elmo's Fire
189,2532,1,04/09/2000 19:18,tt0068408,Conquest of the Planet of the Apes
204,1234,3.5,30/09/2004 8:01,tt0070735,The Sting
575,991,4,01/02/2002 23:23,tt0117039,Michael Collins
475,36401,1.5,12/11/2015 11:25,tt0355295,The Brothers Grimm
407,8966,4,04/08/2005 21:42,tt0362269,Kinsey
571,5872,3.5,13/04/2012 18:41,tt0246460,Die Another Day
407,3481,4,29/10/2000 3:16,tt0146882,High Fidelity
574,2762,2.5,25/01/2009 20:23,tt0167404,The Sixth Sense
423,2987,3.5,27/11/2012 19:32,tt0096438,Who Framed Roger Rabbit
509,11,3,22/09/2004 23:56,tt0112346,The American President
560,778,3.5,15/01/2016 9:17,tt0117951,Trainspotting
358,2498,1,08/05/2000 14:13,tt0120764,My Favorite Martian
457,2145,3,16/08/2016 22:01,tt0091790,Pretty in Pink
480,93363,4,09/06/2012 23:25,tt0401729,John Carter
564,548,2,21/11/2000 20:40,tt0111400,Terminal Velocity
148,5816,5,30/07/2003 22:31,tt0295297,Harry Potter and the Chamber of Secrets
189,2699,4,04/09/2000 18:39,tt0099052,Arachnophobia
30,4661,4,04/08/2001 18:43,tt0098273,Sea of Love
386,2336,3,08/03/2003 8:40,tt0127536,Elizabeth
542,27706,2,26/02/2015 15:45,tt0339291,Lemony Snicket's A Series of Unfortunate Events
471,1,3.5,13/04/2009 21:36,tt0114709,Toy Story
149,2978,4,15/07/2015 0:29,tt0144640,Three to Tango
624,4322,4,18/04/2002 13:48,tt0095082,Eight Men Out
402,135567,4.5,23/07/2016 8:15,tt1628841,Independence Day: Resurgence
547,52967,4,07/01/2011 16:44,tt0491747,Away from Her
472,745,5,12/10/1999 1:24,tt0112691,A Close Shave
328,1148,4.5,18/05/2006 23:48,tt0108598,The Wrong Trousers
547,45987,4,24/09/2010 10:13,tt0092758,Chuck Berry: Hail! Hail! Rock 'n' Roll
518,1693,5,17/12/1999 15:51,tt0118607,Amistad
433,56782,5,07/12/2014 5:32,tt0469494,There Will Be Blood
564,287,4,21/11/2000 20:13,tt0110671,Nina Takes a Lover
514,1252,4,22/01/1997 0:45,tt0071315,Chinatown
105,2006,2.5,24/06/2004 6:26,tt0120746,The Mask of Zorro
408,1200,3,27/07/1999 0:08,tt0090605,Aliens
461,1388,1,27/07/2004 6:10,tt0077766,Jaws 2
91,89745,5,29/11/2015 11:56,tt0848228,The Avengers
83,2700,4.5,22/08/2006 0:08,tt0158983,"South Park: Bigger, Longer & Uncut"
604,3526,2,26/06/2010 6:13,tt0098067,Parenthood
321,1284,5,08/10/1999 15:56,tt0038355,The Big Sleep
205,53121,3,13/09/2015 13:53,tt0413267,Shrek the Third
433,1199,3.5,07/12/2014 5:46,tt0088846,Brazil
463,4993,5,09/04/2003 18:39,tt0120737,The Lord of the Rings: The Fellowship of the Ring
187,5103,4.5,15/03/2009 23:22,tt0108037,The Sandlot
458,1527,3.5,04/04/2013 22:54,tt0119116,The Fifth Element
389,344,2,14/04/1996 14:31,tt0109040,Ace Ventura: Pet Detective
157,45722,3,14/04/2013 11:45,tt0383574,Pirates of the Caribbean: Dead Man's Chest
295,1183,4.5,10/11/2004 23:50,tt0116209,The English Patient
501,48877,3,01/07/2011 3:58,tt0489270,Saw III
90,6,4,29/09/1997 7:25,tt0113277,Heat
244,2011,5,22/11/2015 6:55,tt0096874,Back to the Future Part II
294,497,5,07/03/2003 21:14,tt0107616,Much Ado About Nothing
102,2726,5,09/05/2000 17:32,tt0049406,The Killing
468,898,3.5,28/01/2011 6:00,tt0032904,The Philadelphia Story
662,377,4,02/08/1996 21:46,tt0111257,Speed
577,2353,3.5,22/03/2005 7:00,tt0120660,Enemy of the State
591,2657,3,02/04/2005 4:18,tt0073629,The Rocky Horror Picture Show
73,6223,4,14/10/2009 7:18,tt0283003,Spun
247,2134,3,17/03/2000 5:36,tt0090305,Weird Science
73,785,3.5,03/05/2011 8:34,tt0116778,Kingpin
42,59315,4,07/09/2016 14:24,tt0371746,Iron Man
487,453,4,23/05/1996 8:12,tt0106941,For Love or Money
633,150,4,20/11/1996 19:24,tt0112384,Apollo 13
345,111,5,28/01/2005 21:42,tt0075314,Taxi Driver
387,954,5,20/11/2000 1:06,tt0031679,Mr. Smith Goes to Washington
118,3717,3,24/07/2000 3:17,tt0187078,Gone in Sixty Seconds
294,2717,4,03/09/2003 20:02,tt0097428,Ghostbusters II
292,377,4,16/02/2006 0:51,tt0111257,Speed
605,170,3,22/01/2001 20:09,tt0113243,Hackers
295,1672,4,03/04/2005 16:21,tt0119978,The Rainmaker
529,685,4,02/06/2000 16:43,tt0113443,It's My Party
575,1250,3,01/02/2002 21:30,tt0050212,The Bridge on the River Kwai
28,903,3,03/10/1999 9:57,tt0052357,Vertigo
505,1234,4,22/06/2012 23:01,tt0070735,The Sting
262,80844,1,10/06/2015 2:13,tt0816556,Lake Mungo
133,59995,4,16/11/2014 14:58,tt1078188,Boy A
165,5630,3,22/03/2005 8:33,tt0289765,Red Dragon
431,4326,5,08/12/2006 2:54,tt0095647,Mississippi Burning
369,434,3,08/11/1996 15:04,tt0106582,Cliffhanger
195,2944,4,28/11/2000 13:10,tt0061578,The Dirty Dozen
475,58655,1.5,12/11/2015 11:50,tt0817538,Drillbit Taylor
597,2716,5,23/10/1999 19:48,tt0087332,Ghostbusters
457,114060,3.5,16/08/2016 22:20,tt1600196,The Drop
250,46578,4.5,29/07/2016 16:01,tt0449059,Little Miss Sunshine
114,595,5,26/07/1996 7:24,tt0101414,Beauty and the Beast
607,16,3.5,12/04/2005 15:23,tt0112641,Casino
102,3740,3,23/06/2000 20:24,tt0090728,Big Trouble in Little China
91,30825,4,29/11/2015 16:24,tt0290002,Meet the Fockers
56,1285,5,27/06/2016 4:56,tt0097493,Heathers
605,2599,4,22/01/2001 15:22,tt0126886,Election
479,1968,4.5,26/08/2014 22:54,tt0088847,The Breakfast Club
56,1060,4,27/06/2016 5:50,tt0117802,Swingers
472,2401,4,12/10/1999 1:26,tt0089767,Pale Rider
15,1356,2,14/05/2003 7:20,tt0117731,Star Trek: First Contact
68,3247,3,09/08/2009 8:53,tt0105417,Sister Act
92,592,3,20/11/1996 21:31,tt0096895,Batman
176,8957,0.5,26/06/2012 14:44,tt0387564,Saw
137,1210,5,28/12/1999 20:07,tt0086190,Return of the Jedi
598,4223,3,17/12/2001 6:49,tt0215750,Enemy at the Gates
545,1959,5,29/09/1999 1:02,tt0089755,Out of Africa
497,2716,4,19/10/1999 20:17,tt0087332,Ghostbusters
509,3365,4,12/01/2001 1:19,tt0049730,The Searchers
15,5508,3,01/06/2003 21:39,tt0274309,24 Hour Party People
596,37741,3.5,20/09/2006 15:14,tt0379725,Capote
534,153,3,04/11/2000 22:18,tt0112462,Batman Forever
481,42677,4.5,17/07/2015 4:26,tt0428441,The Cutting Edge: The Magic of Movie Editing
371,2001,4,08/05/2016 22:08,tt0097733,Lethal Weapon 2
525,2353,4,24/06/2002 14:43,tt0120660,Enemy of the State
500,8368,3,10/12/2008 22:00,tt0304141,Harry Potter and the Prisoner of Azkaban
201,494,3,10/03/2005 23:45,tt0116253,Executive Decision
514,491,3,22/01/1997 1:27,tt0107501,The Man without a Face
68,953,4,11/11/2007 0:58,tt0038650,It's a Wonderful Life
73,3555,2,15/10/2009 8:12,tt0141926,U-571
59,2997,1.5,11/04/2006 11:43,tt0120601,Being John Malkovich
555,1210,3,14/05/1997 16:08,tt0086190,Return of the Jedi
624,2005,3,31/07/2002 10:18,tt0089218,The Goonies
105,541,4,01/06/2004 13:05,tt0083658,Blade Runner
509,1296,4,15/10/1999 19:26,tt0091867,A Room with a View
580,1225,3.5,13/08/2006 16:15,tt0086879,Amadeus
362,33166,4.5,05/08/2008 16:01,tt0375679,Crash
92,344,2,20/11/1996 21:32,tt0109040,Ace Ventura: Pet Detective
337,1196,5,10/11/2015 17:26,tt0080684,The Empire Strikes Back
18,17,4,15/02/1997 11:41,tt0114388,Sense and Sensibility
468,32031,2.5,28/01/2011 8:24,tt0358082,Robots
176,96079,3,05/09/2013 12:35,tt1074638,Skyfall
532,110,3.5,16/02/2004 22:49,tt0112573,Braveheart
466,41,4,12/12/1999 14:55,tt0114279,Richard III
387,2202,4,20/11/2000 1:17,tt0037017,Lifeboat
146,2302,3.5,20/10/2009 20:30,tt0104952,My Cousin Vinny
389,380,5,14/04/1996 14:31,tt0111503,True Lies
197,3703,3,28/11/2000 16:35,tt0082694,Mad Max 2
547,34002,2.5,08/02/2007 19:17,tt0030696,Room Service
547,3682,1,12/05/2002 9:26,tt0070355,Magnum Force
518,2616,1,16/12/1999 18:44,tt0099422,Dick Tracy
353,7376,3,19/02/2006 22:51,tt0351977,Walking Tall
529,3730,4,26/09/2013 3:31,tt0071360,The Conversation
328,2194,3,19/05/2006 0:03,tt0094226,The Untouchables
661,2352,3,20/09/2007 5:18,tt0085244,The Big Chill
457,3275,2.5,16/08/2016 22:19,tt0144117,The Boondock Saints
268,1252,3.5,01/09/2011 16:48,tt0071315,Chinatown
204,151,3,30/09/2004 8:00,tt0114287,Rob Roy
311,616,2,10/06/1998 14:47,tt0065421,The Aristocats
548,802,3,03/03/1997 16:12,tt0117333,Phenomenon
480,48516,5,30/04/2010 22:39,tt0407887,The Departed
596,37720,3.5,19/02/2006 2:11,tt0404032,The Exorcism of Emily Rose
452,2022,3,02/11/2003 0:17,tt0095497,The Last Temptation of Christ
466,1356,3,12/12/1999 5:55,tt0117731,Star Trek: First Contact
468,1231,3.5,28/01/2011 7:12,tt0086197,The Right Stuff
15,134130,3.5,20/03/2016 20:31,tt3659388,The Martian
23,8368,4,26/05/2006 20:02,tt0304141,Harry Potter and the Prisoner of Azkaban
138,1270,4,24/08/2015 1:16,tt0088763,Back to the Future
130,1059,4,03/02/2006 20:25,tt0117509,Romeo + Juliet
213,69253,3,07/05/2016 16:09,tt1095174,New in Town
261,590,4.5,28/11/2004 18:11,tt0099348,Dances with Wolves
3,355,2.5,28/02/2011 2:53,tt0109813,The Flintstones
73,1208,5,18/10/2009 5:41,tt0078788,Apocalypse Now
382,2018,3,21/06/2013 1:24,tt0034492,Bambi
518,2291,5,17/12/1999 15:46,tt0099487,Edward Scissorhands
509,2109,3,23/10/1999 1:38,tt0079367,The Jerk
232,2730,1,07/04/2000 7:37,tt0072684,Barry Lyndon
